system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014,0,
2_1_1_0000c9410cd8eeef69f2,,1.3580164049539673E8,,,260934.45880126953,,,3.84582933380857E7,3531421.4014444984,495726.46587320964,158343.0639038086,,104261.32208610984,,1080854.3484238568,,,49543.98748779297,3.100834052730759E8,3033447.644055415,2094.2446899414062,697.6378784179688,,932552.1251220703,,,,,69797.87579345703,,,,,,,,,,,,,,,,53040.22088623047,,,,,,,,,,9076.037475585938,1338942.921081543,,697.45166015625,,2.17534216829278E8,,,,,,,,,,,,,,301692.9844970703,4885.0587158203125,510682.63385009766,10469.02490234375,,,,,,,,2684585.2619427852,219457.4432806277,,,1.0335835354140985E8,,,,,,,,,,2029817.751385139,,,,506463.86474609375,,,,,,,638024.0124511719,,1.70671974483082E8,,,,,,,,,,,,,,,,,,,,,2014,county_KS-20063,
2_1_1_0000f7052da40ecff5b7,,9.866599834745927E7,,,59289.917236328125,,,2.6076981683590155E7,2487263.5654402184,394309.28023561963,101099.04931640625,,77417.67956542969,,140938.91892018038,697.5172119140625,,75404.41235351562,1.9744001048704505E8,433445.75393928075,5579.8778076171875,697.94189453125,,272107.7990722656,,,,,13255.085693359375,,,,,,,,,,,,,,,,13962.241638183594,,,,,,,,,,1395.716064453125,161207.2730102539,,,,1.6390995677340382E8,,,,,,,,,,,,,,,,13259.9365234375,2094.4962768554688,,,,,,,,245393.75680697573,39782.69024658203,,,5.029912779293165E7,,,29988.798950195312,,,,,,,536935.5260498046,,,,,,,,,,,344540.41217041016,,1.4828365133968025E8,,,,,,,,,,,,,,,,,,,,,2014,county_KS-20109,
2_1_1_0000dcf10f0cb4ba5f7a,,6.64088623983065E8,,,110637.03662109375,,,9.248876529500778E7,7032495.646932445,1277228.769827809,299395.45599365234,,282148.83239746094,,1063792.6727905273,,,31961.510864257812,5.57113091998322E8,2546591.9358431944,2780.732421875,,,912904.8690795898,,,,,29857.66766357422,,,,,,,,,,,,,,,,194328.72985839844,,,,,,,,,,1391.391845703125,882549.8869628906,,17357.77752685547,,7.997089921599241E8,,,,,,,,,,,,,,858852.5189208984,,630548.2428588867,2780.1149291992188,,,,,,,,4560302.260404699,18763.684997558594,,,1.6776135957743904E8,,4852.054382324219,16654.68603515625,2786.277587890625,,,,,,1.2684244463433478E7,,,,45151.71667480469,,,,,,,5161475.736869064,,4.638785207651834E8,,,,,,,,,,,,,,,,,,,,,2014,county_KS-20193,
2_1_1_0000eb4a0cb035fec454,,4.634319310943166E8,,,479861.2609549728,,,7.127717514764284E7,1927582.7019986024,335607.0970853918,127117.95288085938,,191905.4066772461,,2077437.5798421223,,,31982.759643554688,9.097271558904536E8,1.5741986823314715E7,696.606201171875,9735.934631347656,,1391324.110900879,,,,,443714.01934814453,,,,,,,,,,,,,,,,11122.489196777344,,,,,,,,,,36104.423583984375,4146062.480773926,,13199.122680664062,,3.4692640022384006E8,,,,,,,,,,,,,,3473.64013671875,,1941206.1355870864,1250635.4309082031,,,,,,,,1.4095943602619246E7,597072.521484375,,,1.59676235140147E8,,451297.9561767578,41683.56463623047,,,,,,,2.3569327164109655E7,,,,10405.894714355469,,,,,,,885588.7012939453,,3.0030968349967927E8,,,,,,,,,,,,,,,,,,,,,2014,county_KS-20179,
2_1_1_0000049edb91ced8c6a7,,7834838.961755609,,,,,,9547569.473931523,16739.28692626953,,,,5578.854919433594,,57051.391457232305,,,3486.35302734375,2.3195390255163592E8,62688.57512996898,2092.8900146484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.398659334694203E7,,,,,,,,,,,,,,,,,,,,,,,,,361149.5139160156,1394.3575439453125,,,3451083.259694537,,,,,,,,,,8369.629943847656,,,,,,,,,,,6278.433776855469,,2.7478069031367045E7,,,,,,,,,,,,,,,,,,,,,2014,county_KS-20199,
2_1_1_000004bb6ab96b2a2cf1,,3.5251520714610136E8,,,128083.22216796875,,,9.13391115687311E7,6573752.054046511,1177088.2938028972,353121.85107421875,,143164.58001708984,,577127.4261086857,,,72965.99151611328,9.355709982900335E8,1186863.7305305032,20853.224731445312,693.5443725585938,,21543.186279296875,,,,,2088.0828857421875,,,,,,,,,,,,,,,,,,,,,,,,,,,401729.4309692383,,,,7.937342863717809E8,,,,,,,,,,,,,,404024.11755371094,,9718.119750976562,2775.1133422851562,,,,,,,,3581912.171469296,695.1029663085938,,,6.334273507766904E7,,1657221.2496948242,,,,,,,,4608856.823486328,,,,,,,,,,,4276133.914748248,,4.7402919881740165E8,,,,,,,,,,,,,,,,,,,,,2014,county_KS-20181,
2_1_1_0000e2ace869ba158daf,,6.91408687170075E7,,,12514.973815917969,,,7223364.643368949,251553.61635646445,13903.058715820312,,,7637.061767578125,,13688.656098010493,2772.9169921875,,16016.855041503906,6.4765877436670676E7,14680.43319498698,19472.361755371094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.7897338867188,,,,7.920875308413899E7,,,,,,,,,,,,,,,1388.427978515625,3480.6853637695312,729350.975322888,,,,,,,,666941.1641134823,595023.4107809628,,,9992927.421888165,4163.8214111328125,2289967.26772054,694.7943115234375,,,,1905.721120557598,,,2152545.342895508,,,,,,,,,,,1549454.742980957,,5.206936311538492E7,,,,,,,,,,,,,,,,,,,,,2014,county_CO-08063,
2_1_1_000000c6078df8fc72ec,,58473.10497304879,,,,,,22026.4721445121,,,,,,,,,,,27139.61335329542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3402.372629921109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148255.48320073145,,,,,,,,,,,,,,,,,,,,,2014,county_CO-08017,
