2_1_1_0000e697d56efafe68a9,,2537275.5572639015,,,,,,37292.953125,,,,,,,1384.2447509765625,,,,28609.82553351907,3457.6837768554688,,,,,,,,,,,,,,,,,,,,,,,,,4135.1463623046875,,,,,,,,,,,,,,,9056514.366776772,,,,,,,,,,,,,,,,,,2757.7196655273438,20025.298461914062,,,,,,,,,762374.7935180664,,,,32459.388061523438,,123615.0712890625,,,,,,,,,,,,,,,,,,,15887.109008789062,,7597.388732910156,,,,,,,,,,,,,,,,,,,,,2015,county_CO-08125,irrigated,
2_1_1_0000dd6067f92b8511c0,,3911740.8286728803,,,4130.424011230469,,,126655.06665039062,688.27685546875,,,688.56591796875,,,19272.616577148438,,,1376.5054931640625,408859.5389404297,41296.517639160156,6883.231689453125,,,17899.665161132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1520429.8242797852,,,,,,,,,,,,,,,,,,219583.31365966797,665560.4545288086,30977.92742919922,,,,,,,,5132200.010437012,,,,519216.7025084252,49560.36700439453,110136.49829101562,68147.1929321289,,,,,,,46808.854431152344,,,,7571.998352050781,,,,,,,,,140413.92498779297,,,,,,,,,,,,,,,,,,,,,2015,county_NE-31057,irrigated,
2_1_1_000008fc3f1a21574f6a,,9.531127297894287E7,,,2755.0872802734375,,,549262.3601213044,2074.68115234375,690.64794921875,,,,,15865.762084960938,692.0015869140625,,9659.536437988281,1348636.690246582,86264.73724365234,11032.407470703125,692.4713134765625,,2766.2103881835938,,,,,,,,,,,,,,,,,,,,,15865.923828125,,,,688.6514892578125,,,,,,,2756.8862915039062,,,,2.924998601278603E7,,,,,,,,,,,,,,,,,,,163131.42724609375,8307.229736328125,,,,,,,,1.046355724194336E7,,,,8133330.531877825,,,,,,,,,,7620579.865112305,,,,,,,,,,,5105150.777099609,,565359.0432739258,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20023,irrigated,
2_1_1_0000911923fc4681faa0,,2.989967566823491E7,,,16588.293701171875,,,172763.6568184647,,,,,,,88230.95275854971,,,2768.2813720703125,417118.13761848,578469.8230586033,1383.1078491210938,,,367558.4301147461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18686.15008544922,,,,6620755.813903809,,,,,,,,,,,,,,,,,,30453.521850585938,63037.22692871094,,,,,,,,,9871471.966878016,29068.305419921875,,,5000259.889446663,,,,,,,,,,3135035.846557617,,,,,,,,,,,491915.96716308594,,334223.9630126953,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20153,irrigated,
2_1_1_000084935d2419ccb3a0,,6008596.6280275835,,,2077.1751708984375,,,109141.5725248449,1384.34033203125,,,,,,20356.91486050475,,,,187450.55016730813,398259.6932590859,6922.974792480469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903321.8512106503,,,,,,,,,,,,,,,,,,,59536.92639160156,,,,,,,,,5011628.500083056,27687.225524902344,,,1252433.118052045,,,,,,,,,,1667271.688079475,,,,,,,,,,,,,37229.24692981196,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20039,irrigated,
2_1_1_0000792f7c1a4b32244d,,263251.4180908203,,,692.77099609375,,,11776.454528808594,692.6914672851562,,,,,,,,,,52648.245849609375,39485.8330078125,692.7418212890625,,,692.7258911132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21475.14501953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,880474.799987793,,,,161395.24090576172,,,,,,,,,,6234.318542480469,,,,,,,,,,,,,31865.67852783203,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20137,irrigated,
2_1_1_00009a07788eaaadb74c,,2.106672055200746E7,,,693.7427978515625,,,131543.34566219553,17367.43682861328,,,,,,9708.901672363281,,,,247808.60833740234,272662.4860839844,10414.284423828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421165.14453125,,,,929837.3371582031,,,,,,,,,,,,,,,,,2783.3941040039062,2085.0161743164062,518623.43560791016,,,,,,,,,3489440.4041748047,9021.014038085938,,,4899137.254404584,,,,,,,,,,6229857.443036727,,,,,,,,,,,51972.911560058594,,82678.78771972656,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20065,irrigated,
2_1_1_00007602286dd307ce60,,697.6876831054688,,,,,,10476.772216796875,,,,,,,2790.2139282226562,,,,8486.281570733761,8376.645629882812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27947.018798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,360461.7141723633,697.6824340820312,,,722213.2814331055,,,,,,,,,,1397.1693725585938,,,,,,,,,,,,,4186.044738769531,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20195,irrigated,
2_1_2_000017e4d43673e70b43,,5.656865649293117E7,,,,,,334085.4621361826,694.49072265625,,,,,,1388.944580078125,,,,79159.24572753906,3472.798828125,,,,639895.1835327148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148543.22497558594,,,,7242434.687115358,,,,,,,,,,,,,,,,,,693.8009643554688,149490.25579833984,,,,,,,,,440149.19342041016,28478.15380859375,,,1.267818253391951E7,,,,,,,,,,1.1648222711791992E7,,,,,,,,,,,258333.75048828125,,282071.7073364258,,,,,,,,,,,,,,,,,,,,,2015,sheridan,irrigated,
2_2_0000b7a2444b3875b88a,,7.247688732121894E7,,,1389.2348022460938,,,360903.38710123696,1389.2745971679688,,,,,,694.7442016601562,,,,37133.940598671106,2777.7987060546875,,,,207763.22064208984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56212.08709716797,,,,3994095.049510283,,,,,,,,,,,,,,,,,,,1389.6915893554688,,,,,,,,,515874.07635498047,693.65283203125,,,4884207.130301681,,,,,,,,,,5079966.6568151135,,,,,,,,,,,4858.3067626953125,,41566.199934895834,,,,,,,,,,,,,,,,,,,,,2015,null_geo9,irrigated,
