system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,251,252,253,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,status,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,
2_1_1_0000c9410cd8eeef69f2,,1.392133172668519E8,,,177928.91870117188,,,3.783789927346383E7,3511331.4013595283,525500.5500610352,98364.88623046875,,102578.1337890625,,1661820.4488041897,,,15352.511779785156,2.72483122904356E8,3683108.4932724903,9071.066162109375,,,298530.3605059455,,,,,2091.638671875,,,,,,,,,,,,,,,,,,,,,,,,,,,914179.9157714844,,,,2.1195481192523956E8,,,,,,,697.8134765625,,,,,,,,,,1395.3333740234375,,1143116.8107989142,1395.8314208984375,,,,,,,,1405544.4252319336,2103769.1679048426,,,8.850203534214321E7,,,,,,,,,,214938.55633544922,,,,2337376.8547973633,,,,,,,1547497.5048828125,,1.8298559072333816E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20063,rainfed,
2_1_1_0000f7052da40ecff5b7,,8.929209500028196E7,,,22317.17010498047,,,2.5492406153870583E7,2374701.840952195,442434.21874018654,69027.10662841797,,57192.633544921875,,291014.57950176165,,,4187.25048828125,1.744460370865625E8,490812.5918976428,2789.7698974609375,,,251139.44256591797,,,,,1395.679443359375,,,,,,,,,,,,,,,,,,,,,,,,,,,186338.55145263672,,,,1.8125342825037774E8,,,,,,,,,,,,,,,,,,,45342.06872558594,,,,,,,,,136073.5112915039,2092.72998046875,,,4.255367214285722E7,,,,,,,,,,2789.8373413085938,,,,697.4700317382812,,,,,,,80592.90361854703,,1.3281699472712523E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20109,rainfed,
2_1_1_0000dcf10f0cb4ba5f7a,,4.758910651872486E8,,,57687.140686035156,,,8.977886149253982E7,6231709.554990283,1187763.4892216702,254266.5313720703,,134878.98175048828,,1205519.3725061752,,,9728.126281738281,4.506691465191936E8,3035647.983124617,2776.6844482421875,,,186954.8364868164,,,,,8332.746337890625,,,,,,,,,,,,,,,,2774.73046875,,,,695.0686645507812,,,,,,,1085429.7255249023,,,,7.298802310382657E8,,,,,,,,,,,,,,,,,,,992636.3480834961,50673.63427734375,,,,,,,,2469298.4013671875,168722.6265455059,,,1.9247338601082903E8,,,,,,,,,,1698568.9095458984,,,,365947.41064453125,,,,,,,5884940.146546128,,4.598021997212988E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20193,rainfed,
2_1_1_0000eb4a0cb035fec454,,2.6748892349720913E8,,,347526.61279296875,,,6.863488258465886E7,1771876.0807308422,422681.5405204025,47932.91882324219,,77188.02410888672,,2618425.656355794,,693.0916137695312,34956.25584501379,8.19936300150179E8,2.1423574506479297E7,18061.937072753906,,,1342482.1874478208,,,,,134444.42504882812,,,,,,,,,,,,,,,,,,,,,,,,,,,732032.9334716797,,,,3.8996417781247866E8,,,,,,,697.1367797851562,,,,,,,,,,,6932.4512939453125,2708872.752604167,1388.6434326171875,,,,,,,,5605152.19222436,2634227.0469164085,,,1.6416978593718097E8,,,,,,,,,,3324147.5783081055,,,,238099.04486083984,,,,,,,556454.1402587891,,2.738301974885359E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20179,rainfed,
2_1_1_0000049edb91ced8c6a7,,9900908.948623478,,,21834.248859001607,,,9430373.426018449,32604.53590662339,2093.0682983398438,,,5578.994384765625,,86953.50528349035,,,20225.200157255284,2.1308915501961577E8,113445.91971196193,6972.9185791015625,,,1394.934814453125,,,,,62766.252502441406,,,,,,,,,,,,,,,,,,,,,,,,,,,697.441162109375,,,,3.978136782051812E7,,,,,,,,,,,,,,,,,,,697.3939819335938,27201.197387695312,,,,,,,,87875.6587524414,,,,1.1333040824978458E7,,,,,,,,,,,,,,,,,,,,,436632.2389526367,,3.635267857558331E7,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20199,rainfed,
2_1_1_000004bb6ab96b2a2cf1,,2.6662616499762657E8,,,239875.11157226562,,,8.83784465231498E7,6521518.072291476,1429641.7337320964,150843.66290283203,,86920.13671875,,1374499.243540087,,,245851.73892965878,6.967419816367061E8,1506629.8920072669,81317.66339111328,,,145916.09783935547,,,,,31969.117797851562,,,,,,,,,,,,,,,,24296.24609375,,,,,,,,,,,9021.499267578125,,,,6.285780872985735E8,,,,,,,,,,,,,,,,,,2082.1126098632812,1966436.6549072266,2798891.7545776367,,,,,,,,1997814.6768188477,3467.635009765625,,,1.5568575400654182E8,,,,,,,,,,428260.6064453125,,,,696.61669921875,,,,,,,1.4697048621316109E7,,5.195020758496215E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20181,rainfed,
2_1_1_0000e2ace869ba158daf,,5.167353997299135E7,,,,,,7354253.331322762,260324.7422214882,1390.4775390625,,,,,1519.5260684742648,,,11820.332641601562,6.293375575525001E7,29002.493430702358,56974.629996505435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22209.756591796875,,,,6.590077317893735E7,,,,,,,,,,,,,,,,,,693.5840454101562,63179.51580810547,70925.25671386719,,,,,,,,77026.01708984375,12511.502807617188,,,2330416.541974475,,484239.4143066406,2777.8863525390625,,,,,,,102381.78033447266,,,,2080.6463012695312,,,,,,,1758569.4767896465,,5.2467249253817216E7,,,,,,,,,,,,,,,,,,,,,2015,county_CO-08063,rainfed,
2_1_1_000000c6078df8fc72ec,,4798.45840585746,,,,,,20630.47037449257,,,,,,,,,,,22593.075183823526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202858.02193029068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489.9716186523438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,county_CO-08017,rainfed,
