system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,251,252,253,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,status,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,
2_1_1_0000c9410cd8eeef69f2,,3.6376648152737245E7,,,,,,478120.459245031,4183.907165527344,,,,,,15359.362548828125,,,,281900.43359375,67033.64318847656,,,,118657.11315917969,,,,,,,,,,,,,,,,,,,,,22329.948303222656,,,,,,,,,,,2790.7848510742188,,,,4.709030634387351E7,,,,,,,,,,,,,,,,,,1394.9899291992188,510021.2608642578,,,,,,,,,756559.0116526885,280351.92095947266,,,1.1329839722408518E7,,,,,,,,,,1625906.2908935547,,,,,,,,,,,306397.45587158203,,219809.38360595703,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20063,irrigated,
2_1_1_0000f7052da40ecff5b7,,2.956385792364885E7,,,,,,337408.12528794236,697.4175415039062,,,,,,13251.266845703125,,,697.399169921875,41161.99578857422,4186.2978515625,,,,45331.380798339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.3651123046875,,,,2.9413382104786836E7,,,,,,,,,,,,,,,,,,,78106.41540527344,,,,,,,,,132537.9139404297,7669.99267578125,,,6615349.500786516,,,,,,,,,,22346.14959716797,,,,,,,,,,,,,353690.3480834961,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20109,irrigated,
2_1_1_0000dcf10f0cb4ba5f7a,,2.764101712230284E8,,,693.3432006835938,,,2091395.6520792646,6948.761413574219,1389.8392944335938,1389.8656616210938,,,,51346.1826171875,,,,910609.0752072802,181786.7953491211,693.4596557617188,,,512999.7583618164,,,,,4869.8660888671875,,,,,,,,,,,,,,,,119783.99200439453,,,,,,,,,,,174610.01690673828,,,,1.9510380877599213E8,,,,,,,,,,,,,,,,,,,1370746.0310668945,,,,695.3402709960938,,,,,3444404.0708007812,203736.23095703125,,,2.1057822721069336E7,,,,,,,,,,3.1505401759521484E7,,,,1386.490478515625,,,,,,,385128.3952026367,,2117555.7290039062,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20193,irrigated,
2_1_1_0000eb4a0cb035fec454,,2.363192087109739E8,,,,,,2113234.3036096906,16667.494873046875,,,,,,78531.7943725586,,2773.447021484375,3465.1349487304688,1311734.1016127644,1139018.3109240963,1392.6051025390625,,,456359.55181884766,,,,,694.4168090820312,,,,,,,,,,,,,,,,11817.944580078125,,,,,,,,,,,58325.580627441406,,,,1.2435594066710661E8,,,,,,,,,,,,,,,,,,,1803891.1535644531,,,,,,,,,1.2950463641201364E7,361319.0018310547,,,4.905254673907471E7,,,,,,,,,,1.6384268213806152E7,,,,1391.4998168945312,,,,,,,145495.21350097656,,1530968.6744995117,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20179,irrigated,
2_1_1_0000049edb91ced8c6a7,,1887254.309574142,,,7673.9195556640625,,,24408.693298339844,,,,,,,,,,,1021328.5350952148,,2092.0348510742188,,,6277.130554199219,,,,,3485.781005859375,,,,,,,,,,,,,,,,,,,,,,,,,,,697.2155151367188,,,,6152195.227095062,,,,,,,,,,,,,,,,,,,,4881.39306640625,,,,,,,,806832.9119873047,,,,224911.46619370405,,,,,,,,,,,,,,,,,,,,,,,51610.78839111328,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20199,irrigated,
2_1_1_000004bb6ab96b2a2cf1,,2.7132897158657277E8,,,29931.98455810547,,,2228666.255951526,3472.4136962890625,1389.94482421875,,,695.6959228515625,,9714.142761230469,1386.6334228515625,,,1033647.7675170898,10412.806274414062,5562.523986816406,,,15292.241394042969,,,,,35463.07940673828,,,,,,,,,,,,,,,,,,,,,,,,,,,36180.413635253906,,,,1.4217383454438522E8,,,,,,,,,,,,,,,,,,,282020.2738647461,31970.67315673828,,,,,,,,3568495.196838379,,,,3.2887325176737227E7,,781884.1793212891,,,,,,,,1.5465178140563965E7,,,,,,,,,,,3107801.846062634,,1084168.3197569605,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20181,irrigated,
2_1_1_0000e2ace869ba158daf,,4.362930244653297E7,,,,,,223461.83434914984,695.2637939453125,,,,,,,,,,22951.032775878906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6814626482247867E7,,,,,,,,,,,,,,,,,,,3468.5729370117188,145404.35900878906,,,,,,,,103342.26245117188,,,,907694.01164096,,2424347.9834594727,,,,,,,,2279172.7276000977,,,,,,,,,,,1335434.0018987916,,574507.0614075904,,,,,,,,,,,,,,,,,,,,,2016,county_CO-08063,irrigated,
2_1_1_000000c6078df8fc72ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15153.427192478553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,county_CO-08017,irrigated,
