system:index,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,
2_1_0000c9410cd8eeef69f2,1.9759361288399872E8,,,106945.59887695312,,,4.8547523680717655E7,2661654.7506146594,326816.67879710475,94787.26489257812,,9727.575439453125,,437869.7985839844,4862.99169921875,,4860.112548828125,2.905064981315916E8,2168111.892638442,,7293.86181640625,,,,,,,958108.8359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8762656148852438E8,,,,,,,,,,,,,,14596.013916015625,,547103.5939941406,,,,,,,,,2941797.5135186887,,,,9.417743504528858E7,,,12164.659912109375,,,,,,,3269799.7373046875,,,,298985.4296875,,,,,,,3478417.6782226562,,1.581401290720818E8,,,,,,,,,,,,,,,,,,,4869.1259765625,,,2009,county_KS-20063,
2_1_0000f7052da40ecff5b7,6.709246777136183E7,,,,,,3.0542240560727805E7,1910276.3988893996,456479.66162109375,145774.38208007812,,,,279548.3112792969,12156.736328125,,19441.406982421875,1.8494518107091087E8,260100.0771484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8265217416623572E8,,,,,,,,,,,,,,,,4861.9716796875,,,,,,,,,1031077.8562011719,,,,5.733307352823895E7,,,17008.901123046875,,,,,,,244555.06368719361,,,,,,,,,,,3282682.437401386,,1.5988125066439664E8,,,,,,,,,,,,,,,,,,,,,,2009,county_KS-20109,
2_1_0000dcf10f0cb4ba5f7a,6.363639457961951E8,,,144302.66721909467,,,1.1472151431875674E8,5547269.568311504,968285.0490722656,423611.22900390625,,67779.83276367188,,899225.1498037301,19330.46435546875,,43573.423828125,4.9003394115246636E8,2298208.9349283855,,,,,,,,,12084.98388671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.580541742610954E8,,,,,,,,,,,16946.775634765625,,,41160.5712890625,,507438.0642089844,,,,,,,,,7872187.117621209,,,,1.8956763533622956E8,,,82569.9345703125,,,,,,,3.7364736736275464E7,,,,,,,,,,7262.228515625,1.4919543594071692E7,,5.2373439841371685E8,,,,,,,,,,,,,,,,,,,7259.27490234375,,,2009,county_KS-20193,
2_1_0000eb4a0cb035fec454,5.085192225678826E8,,,276031.23974609375,,,9.347151167596123E7,1417537.9787712547,276002.2912597656,70176.24536132812,,16929.702880859375,,1973683.4750899968,33937.52685546875,,19356.07470703125,8.533527018591951E8,1.2759083899657246E7,2427.896240234375,,,,,,,,21802.157958984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.749739454752748E8,,,,,,,,,,,9667.581787109375,,,26595.971435546875,,159902.361328125,,,,,,,,,2.041953666633923E7,,,,1.3233191619691616E8,,,16951.19677734375,,,,,,,5.030154842300283E7,,,,16977.64208984375,,,,,,,2188234.4880371094,,2.685019639312729E8,,,,,,,,,,,,,,,,,,,4854.22021484375,,,2009,county_KS-20179,
2_1_0000049edb91ced8c6a7,6765613.2440908365,,,2429.6552734375,,,9822012.812695313,2429.825927734375,,,,2429.1943359375,,,,,,2.328355939676316E8,43748.96337890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.806126915329063E7,,,,,,,,,,,4859.92529296875,,,,,,,,,,,,,,216224.09716796875,,,,5877190.907648781,,,,,,,,,,85058.49829101562,,,,,,,,,,,2330140.421142578,,2.8722618172768265E7,,,,,,,,,,,,,,,,,,,,,,2009,county_KS-20199,
2_1_000004bb6ab96b2a2cf1,4.057454714870194E8,,,29976.18958716299,,,1.206279496292394E8,6352472.528636259,762974.4831542969,460198.2805175781,,7261.445556640625,,428489.5632324219,,,101672.7744140625,7.790998780721393E8,1393247.8054199219,12108.45361328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.108083000635208E8,,,,,,,,,,,2163859.3791503906,,,2420.37646484375,,97937.02734662224,901.8112936580883,,,,,,,,8278747.884521484,1202.5723479626226,,,7.90873532772346E7,,2421.09765625,38762.8466796875,,,,,,,1.5265341138311889E7,,,,191694.509765625,,,,,,7261.297607421875,5.848206407589039E7,,5.462591343008376E8,,,,,,,,,,,,,,,,,,,36320.451416015625,,,2009,county_KS-20181,
2_1_0000e2ace869ba158daf,5.668329491160291E7,,,48505.2919921875,,,1.1665757406811044E7,249200.0317670037,,,,,,2420.25634765625,,,,8.176725565364392E7,18359.757248583028,24236.45068359375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.207489619620192E7,,,,,,,,,,,4841.428955078125,,,,26604.580078125,396504.92353515624,735781.9589163986,,,,,,,,1025685.6764600567,316257.622885072,,,1383661.646273744,125911.47045898438,1191858.8812011718,,,,,,,,2527757.567481426,,,,,,,,,,,3958212.516612094,,4.6518040108840756E7,,,,,,,,,,,,,,,,,,,,,,2009,county_CO-08063,
2_1_000000c6078df8fc72ec,2432.145263671875,,,,,,13209.790244906557,,,,,,,,,,,54078.96212086398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138517.80781250002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49968.51444067861,,,,,,,,,,,,,,,,,,,,,,,,2009,county_CO-08017,
2_1_0000e697d56efafe68a9,6894466.711980124,,,183168.18920898438,,,9093577.928508922,24112.646240234375,,,,,,194716.92065429688,,,,1.8759123144049475E8,3268865.967481426,55386.048583984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9846448766338266E7,,,,,,,,,,,52918.3056640625,,,,36097.969970703125,24090.292236328125,299801.0900543811,,,,,,,,1754755.0659179688,113168.54028320312,,,226236.630859375,4823.98388671875,45777.707763671875,48235.035400390625,,,,2401.42626953125,,,7235.854736328125,,,,,,,,,,,360680.3610839844,,2.030561609413009E7,,,,,,,,,,,,,,,,,,,,,,2009,county_CO-08125,
2_1_0000dd6067f92b8511c0,1.2570095506835938E7,,,285396.0224609375,,,1.3385667088756125E7,647588.6433105469,71957.66088867188,9595.87841796875,26384.553955078125,55168.150390625,,666187.9300580192,2398.521484375,,,2.114555645524603E8,1.232702033073108E7,438914.95751953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7394425125720933E7,,,,,,,,,,,79150.77197265625,,,,342085.8217026654,,92945.62488223804,,,,,,,,5830980.450439453,203863.89208984375,,,1569049.1550790824,,,4796.973388671875,,,,,,,757949.0380859375,,,,,,,,,,,52768.51611328125,,1.2307260343108535E7,,,,,,,,,,,,,,,,,,,,,,2009,county_NE-31057,
2_1_000008fc3f1a21574f6a,1.809765376142023E8,,,276676.73388671875,,,1.0200510857732272E8,2176136.7602893305,361127.1892089844,132408.49365234375,,24080.316162109375,,560302.1865234375,,,141859.00244140625,1.2466248265762732E9,8520441.431512332,433379.24853515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3469386001022035E8,,,,,,,,,,,609939.4174804688,,,,893.890988817402,31313.840087890625,1505.2602826286766,,,,,,,,8755042.982666016,,,,4.411981219886642E7,,,2402.642333984375,,,,,,,1.4221610440668084E7,,,,,,,,,,2403.12841796875,1.8715954226594094E7,,4.8064134258778435E8,,,,,,,,,,,,,,,,,,,214297.55419921875,,,2009,county_KS-20023,
2_1_0000911923fc4681faa0,1.672556050390941E8,,,12053.649658203125,,,4.947834155149356E7,281921.09810910694,12034.853515625,4813.885986328125,,301.36636029411767,,1117114.3811647901,7232.072265625,,209524.33935546875,6.058971459860495E8,9439586.410321882,2406.7177734375,,,,,,,,31378.879150390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.294415951480211E8,,,,,,,,,,,14454.091796875,,,,,67493.00366210938,,,,,,,,,1.205883325452187E7,,,,6.44537962276683E7,,,,,,,,,,1.349387581821289E7,,,,,,,,,,4815.211181640625,4807304.292426853,,2.3063854225042027E8,,,,,,,,,,,,,,,,,,,4806.3955078125,,,2009,county_KS-20153,
2_1_000084935d2419ccb3a0,8.113180971538945E7,,,16891.361328125,,,1.8113537890326288E7,76326.0526596967,,,,4826.330810546875,,339240.392684398,4825.0537109375,,4821.669189453125,1.795329907384373E8,3013960.4239679077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.813166700843002E7,,,,,,,,,,,16876.465087890625,,,31384.91064453125,,7240.68603515625,,,,,,,,,7355519.931630094,,,,1.494276821909467E7,,,4825.657958984375,,,,,,,931465.0573242188,,,,,,,,,,,55503.56884765625,,7.386976764187925E7,,,,,,,,,,,,,,,,,,,,,,2009,county_KS-20039,
2_1_0000792f7c1a4b32244d,3653074.2278061816,,,2414.079345703125,,,3300976.053219784,135479.58889590992,2413.45849609375,,,,,31380.60009765625,,,,6.4585383778401725E7,1306697.0110083485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6863140.587705843,,,,,,,,,,,,,,,,,,,,,,,,,1561743.005859375,,,,7327763.697341261,,,,,,,,,,100785.93544155944,,,,,,,,,,,2413.94140625,,6410379.132253371,,,,,,,,,,,,,,,,,,,,,,2009,county_KS-20137,
2_1_00009a07788eaaadb74c,1.1917215509347425E8,,,658596.8957739737,,,6.3340820160451144E7,4999416.70485409,134923.96557904413,16948.092529296875,,7275.183837890625,,640686.6103515625,24166.5322265625,,9671.192138671875,6.831971363196496E8,2.0260977304477826E7,2419.981689453125,,,,,,,,2425.433837890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8433806625157395E8,,,,,,,,,,,16917.3125,,,861925.1643066406,,154572.93823242188,,,,,,,,,7049943.368238741,,,,1.2826811576306106E8,,,,,,,,,,1.701010866673081E7,,,,48318.234375,,,,,,,410283.845703125,,1.3661788464388308E8,,,,,,,,,,,,,,,,,,,7266.877685546875,,,2009,county_KS-20065,
2_1_00007602286dd307ce60,6626427.071136833,,,2434.409912109375,,,5438456.244252643,350547.01271829044,48651.048828125,2432.451904296875,,,,31614.542236328125,,2430.91796875,,4.193568159309704E7,911341.6466241574,4858.73046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07313753487477E7,,,,,,,,,,,,,,,,7294.3212890625,,,,,,,,,445439.33740234375,,,,1.3803147518516393E7,,,,,,,,,,116776.36401367188,,,,,,,,,,,2312757.4228218826,,9801123.744273707,,,,,,,,,,,,,,,,,,,,,,2009,county_KS-20195,
