system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,status,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,0,0,
2_1_1_0000c9410cd8eeef69f2,,1.8690988609924316E7,,,,,,75860.10618010876,,,,,,,,,,698.27978515625,55100.43566894531,6983.2322998046875,,697.564453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42536.42938232422,,,,3654304.3977661133,,,,,,,,,,,,,,16040.48828125,,,,,,,,,,,481480.0317993164,,,,2108111.208251953,,,,,,,,,,1910492.4362792969,,,,,,,,,,,1028498.7080688477,,5581.662902832031,,,,,,,,,,,,,,,,,,,,,2008,county_KS-20063,irrigated,
2_1_1_0000f7052da40ecff5b7,,1.1842750671081543E7,,,,,,33650.66603668811,,,,,,,697.3677368164062,,,,180000.54553222656,4188.09130859375,,,,,,,,,,,,,,,,,,,,,,,,,6276.283386230469,,,,,,,,,,,5579.2171630859375,,,,386609.18463134766,,,,,,,,,,,,,,,,,,,,,,,,,308503.8695678711,,,,1793288.6682128906,,,,,,,,,,1455107.6596679688,,,,,,,,,,,452899.21575927734,,10459.597351074219,,,,,,,,,,,,,,,,,,,,,2008,county_KS-20109,irrigated,
2_1_1_0000dcf10f0cb4ba5f7a,,2.1719283801831055E8,,,,,,825435.665762389,,,,,,,4854.8631591796875,,,1390.4985961914062,1231213.3219604492,61035.65399169922,,,,,,,,,,,,,,,,,,,,,,,,,194355.37280273438,,,,,,,,,,,45160.252502441406,,,,1.2563206701904297E7,,,,,,,,,,,,,,694.12353515625,,,,,,,,,,,4327122.432983398,62460.15118408203,,,2.1675988840379663E7,,1391.3760375976562,,,,,,,,3.487940019177246E7,,,,,,,,,,,6022500.393066406,,497916.93438720703,,,,,,,,,,,,,,,,,,,,,2008,county_KS-20193,irrigated,
2_1_1_0000eb4a0cb035fec454,,1.6352428462982178E8,,,,,,728981.3462526808,1388.4241333007812,,,,,,24332.34619140625,,,,711285.6040649414,191449.21437342025,,695.1293334960938,,7623.9150390625,,,,,,,,,,,,,,,,,,,,,4866.016357421875,,,,,,,,,,,175190.90979003906,694.152587890625,,,8032029.797546387,,,,,,,,,,,,,,11812.477600097656,2082.4129638671875,22908.454650878906,,,,,,,,,8377706.062843951,5553.3485107421875,,,1.3717306866333008E7,,,1388.2735595703125,,,,,,,3.5719690687683105E7,,,,,,,,,,,5318009.734802246,,107701.67858886719,,,,,,,,,,,,,,,,,,,,,2008,county_KS-20179,irrigated,
2_1_1_0000049edb91ced8c6a7,,736452.2524414062,,,,,,,,,,,,,,,,,5578.6531982421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12551.314880371094,,,,,,,,,,,,,,,,,,,,,,,,,347204.0383911133,,,,6973.173400878906,,,,,,,,,,,,,,,,,,,,,29993.654907226562,,,,,,,,,,,,,,,,,,,,,,,2008,county_KS-20199,irrigated,
2_1_1_000004bb6ab96b2a2cf1,,2.0993779352642822E8,,,,,,701158.6291161631,2776.7598876953125,1389.94482421875,,,,,693.3802490234375,,,,952769.0093383789,2778.39453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2781.9354248046875,,,,1.3073955572503302E7,,,,,,,,,,,,,,,,,,,,,,,,,7487540.96685791,,,,8781555.48803711,,,,,,,,,,253208.56634521484,,,,,,,,,,,6673178.351601754,,91026.34216308594,,,,,,,,,,,,,,,,,,,,,2008,county_KS-20181,irrigated,
2_1_1_0000e2ace869ba158daf,,2.6471881433042757E7,,,,,,58304.66192842372,693.6131591796875,,,,,,,,,,180614.88027559168,,693.6343383789062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151046.557829733,,,,,,,,,,,,,,,1395.4828491210938,,66587.5707397461,,,,,,,,524914.8532714844,695.153076171875,,,232490.19768233952,,4859.238830566406,,,,,,,,1261310.0986328125,,,,,,,,,,,1281166.7249478209,,15281.063049316406,,,,,,,,,,,,,,,,,,,,,2008,county_CO-08063,irrigated,
2_1_1_000000c6078df8fc72ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,county_CO-08017,irrigated,
