system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,251,252,253,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,status,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,0,0,
2_1_1_0000c9410cd8eeef69f2,,1.5607491013780996E8,,,146512.9090576172,,,3.732308634371457E7,3487145.6472100946,375820.83142329194,154851.8432006836,,258849.01190185547,,1450740.0473477233,697.1551513671875,4190.0400390625,28625.53875732422,2.6969325267855656E8,5637730.96280733,1396.4234619140625,,,263129.87799072266,,,,,59986.1201171875,,,,,,,,,,,,,,,,128603.25528157552,,,,,,,,,,,697.94189453125,,,,2.1452594857615018E8,,,,,,,,,,,,,,,,,,2092.2313842773438,4369762.365000287,,,,,,,,,2657332.3267772,1668830.0181245692,,,7.893288168719098E7,,,,,,,,,,372825.6840209961,,,,787523.8206653071,,,,,,,959655.0048612705,,1.6699533702539754E8,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20063,rainfed,
2_1_1_0000f7052da40ecff5b7,,1.477022375746333E8,,,7670.8482666015625,,,2.529349691051958E7,2255175.302914368,443054.78455858416,147120.62506103516,,116479.51458740234,,431336.4438541188,,,4882.200988769531,1.7377130332805923E8,495670.78953091486,2092.0454711914062,,,15348.319396972656,,,,,,,,,,,,,,,,,,,,,23039.48223876953,,,,,,,,,,,11156.537109375,,,,1.6362639850417334E8,,,,,,,,,,,,,,,,,,,2493986.2549438477,,,,,,,,,210062.06884765625,2092.3024291992188,,,4.276831966706039E7,,,,,,,,,,122909.83953857422,,,,14642.338989257812,,,,,,,12776.48374597886,,1.1315691439724478E8,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20109,rainfed,
2_1_1_0000dcf10f0cb4ba5f7a,,7.084630108200228E8,,,26387.345458984375,,,8.911798038806295E7,6266770.08781475,1100282.3033284505,518076.0855834961,,300220.9330444336,,1301318.8299594056,4856.82958984375,1390.0864868164062,30569.688110351562,4.418153690854587E8,3158374.9966114718,12486.002197265625,,,1507003.8161128026,,,,,794366.5545043945,,,,,,,,,,,,,,,,123973.23498535156,,,,,,,,,,,27138.74920654297,,,,6.508672743790053E8,,,,,,,,,,,,,,,,,,,2033457.0049871705,,,,2774.6502075195312,,,,,2640338.876606541,65955.10314941406,,,1.490681616349794E8,,,,,,,,,,1.0154787226989746E7,,,,1226348.1190795898,,,,,,,678394.9424266142,,4.1898587766676545E8,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20193,rainfed,
2_1_1_0000eb4a0cb035fec454,,3.7463135889084405E8,,,352419.52587890625,,,6.769281774631704E7,1935540.4821430282,302458.58198337926,123644.10650634766,,187715.50909423828,,1497968.7230913949,6246.842529296875,6256.2362060546875,52864.44073486328,8.156659122161762E8,2.3497248365090527E7,1391.0322265625,,,288432.4124145508,,,,,65314.617919921875,,,,,,,,,,,,,,,,150709.49307454427,,,,,,,,,,,68763.55456542969,,,,3.09456259634858E8,,,,,,,,,,,,,,,,,,3470.5579223632812,7486624.164597933,,,,,,,,,1.1104209377324123E7,997465.1068725586,,,1.0864029077129743E8,,,,,,,,,,579601.1193847656,,,,64716.29718017578,,,,,,,47976.2265625,,2.842130499851775E8,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20179,rainfed,
2_1_1_0000049edb91ced8c6a7,,1.8195338996877156E7,,,12557.130249023438,,,9549896.510191673,13073.66139490464,697.14990234375,,,,,17204.143589154413,,,697.3546142578125,2.1225722030942672E8,105324.89943704044,68347.82745361328,,,6277.130554199219,,,,,6972.7218017578125,,,,,,,,,,,,,,,,,,,,,,,,,,,3486.12744140625,,,,4.4376611703668825E7,,,,,,,,,,,,,,,,,,,12551.858032226562,13424.71152487362,,,,,,,,882851.753112793,,,,6775619.669702627,,,,,,,,,,8364.827591959636,,,,,,,,,,,2790.2526245117188,,3.246757717279124E7,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20199,rainfed,
2_1_1_000004bb6ab96b2a2cf1,,6.226332660733231E8,,,147469.98895263672,,,9.002522381353787E7,5976376.039218798,1194973.0031738281,242772.88908691407,,167645.29638671875,,1034893.212856158,8324.092590332031,,58422.13671875,6.877743394440361E8,1488995.1308586572,163988.4324951172,,,162970.26306152344,,,,,444579.14947509766,,,,,,,,,,,,,,,,,,,,,,,,,,,159857.32916259766,,,,6.34948756158414E8,,,,,,,,,,,,,,,,,,,2249468.6786499023,1747905.5263671875,,,,,,,,5148578.480712891,38201.584411621094,,,1.466010005834867E8,,792593.4897755343,,,,,,,,1.6927812575882975E7,,,,,,,,,,,8727148.291863415,,5.0686638683873343E8,,,,,,,,,,,,,,,,,,,,,2016,county_KS-20181,rainfed,
2_1_1_0000e2ace869ba158daf,,9.502261901382744E7,,,2088.7879638671875,,,7158319.763726208,233235.60812461702,9036.027282714844,,,1389.5796508789062,,4340.552862429151,,,4867.78466796875,5.826403423847012E7,29408.110386508117,22490.21326712814,,,693.472900390625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.5679878982844,,,,6.857753929331583E7,,,,,,,,,,,,,,,,,,694.506591796875,6243.516784667969,2135993.8705674116,,,,,,,,183831.3203125,14606.134948730469,,,5312779.953027343,,3677309.59030283,,,,,,,,2403664.537456198,,,,,,,,,,,2120103.452094104,,4.556249459941119E7,,,,,,,,,,,,,,,,,,,,,2016,county_CO-08063,rainfed,
2_1_1_000000c6078df8fc72ec,,610.4005840226715,,,,,,20630.47037449257,,,,,,,,,,,21197.09440989775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71395.57240277459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145463.5085303213,,,,,,,,,,,,,,,,,,,,,2016,county_CO-08017,rainfed,
