system:index,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2010,0,
2_1_0000c9410cd8eeef69f2,2.3810677293210837E8,,,184327.84075927734,,,3.788366744616029E7,3385976.468378284,331843.85455561616,115092.18444824219,,118035.97539206113,,1381602.4923552868,,,10465.927185058594,2.8156863243775326E8,2136946.466121898,,,,161961.5830078125,,,,,85880.16577148438,,,,,,,,,,,,,,,,305882.06799316406,,,,,,,,,,4187.247741699219,104732.5835571289,,,,2.1360890056764492E8,,,,,,,,,,,,,,1177926.6329345703,1396.321044921875,834053.9601500268,698.2379150390625,,,,,4883.640563964844,,,3799231.4147338867,,,,5.789366485266663E7,,,2790.8084716796875,,,,,,,1.1840151183653828E7,,,,1730517.59765625,,,,,,,1780595.4302978516,,1.3537457488174015E8,,,,,,,,,,,,,,,,,,,,,,2010,county_KS-20063,
2_1_0000f7052da40ecff5b7,1.4078580494551855E8,,,697.4490356445312,,,2.5785443675704654E7,2036329.5517348337,479995.52021532244,131778.91424560547,,50929.935791015625,,96130.84279856962,,,64895.76141357422,1.8209283694558713E8,479364.2666951497,698.4185180664062,,,23721.212890625,,,,,109523.39569091797,,,,,,,,,,,,,,,,87896.69506835938,,,,,,,,,,1395.2415771484375,6279.7283935546875,,,,1.8034198470579806E8,,,,,,,,,,,,,,,,141533.42895507812,697.8134765625,,,,,6974.510681152344,,,1175039.2846679688,,,,3.0321115330951765E7,,697.14990234375,697.8606567382812,,,,,,,1739295.280598719,,,,14642.958435058594,,,,,,,1471268.672226371,,1.2267812457330532E8,,,,,,,,,,,,,,,,,,,,,,2010,county_KS-20109,
2_1_0000dcf10f0cb4ba5f7a,9.151154567723948E8,,,44481.693115234375,,,9.162916872615583E7,5669777.999485868,1139179.2256632487,324416.4692993164,,200905.9359741211,,454142.0402401195,4162.347473144531,,232059.58875517003,5.058243207916316E8,2349568.9500201056,14573.430358886719,1391.6261596679688,,100783.18249511719,,,,,1400146.7000732422,,,,,,,,,,,,,,,,3759057.9020996094,,,,,,,,,,20830.974731445312,804787.8729248047,,,,6.034678057570635E8,,,,,,,,,,,,,,24298.47918701172,,725035.7883944642,35228.45833405139,,,,,25710.171264648438,,,8809040.070663873,,,,1.1341068326431072E8,,117189.11151123047,10411.88330078125,,,,,,,6.826881845270255E7,,,,108428.34954833984,,,,,,,2.6226099754590802E7,,4.333932266827419E8,,,,,,,,,,,,,,,,,,,,,,2010,county_KS-20193,
2_1_0000eb4a0cb035fec454,6.267019171795167E8,,,175187.0390625,,,6.933818506298539E7,1786947.6228008196,249165.9468209061,72245.56512451172,,205686.42999865962,,1488737.785743863,9736.2607421875,,45860.991760253906,8.471164247637202E8,1.3710335324136173E7,27069.471801757812,695.777587890625,,802001.1561889648,,,,,502585.0008544922,,,,,,,,,,,,,,,,1074695.7584228516,,,,,,,,,,45172.373962402344,52850.03564453125,,,,3.373253591335672E8,,,,,,,,,,,,,,206968.92443847656,,689496.3997802734,7628.5885009765625,,,,,9741.502502441406,,,1.9347283986209646E7,,,,9.130195051351129E7,,1386.9088134765625,7636.526672363281,,,,,,,7.674882674399988E7,,,,64623.49914550781,,,,,,,2896672.35285094,,2.2914758175059286E8,,,,,,,,,,,,,,,,,,,,,,2010,county_KS-20179,
2_1_0000049edb91ced8c6a7,1.807373745731464E7,,,2789.46044921875,,,8395580.044506833,10282.989580939797,,,,152746.0450439453,,4185.300109863281,,,9065.730346679688,2.2768433404305702E8,77888.24539579503,,,,4356.4162568933825,,,,,34863.43438720703,,,,,,,,,,,,,,,,3136.5253377278646,,,,,,,,,,,697.2916259765625,,,,3.69089944765448E7,,,,,,,,,,,,,,,,,135569.34937480852,,,,,4183.513488769531,,,502015.8436279297,,,,3404951.1152499327,,3487.9429931640625,,,,,,,,156546.54159462126,,,,,,,,,,,2576562.59348336,,2.6630911552212123E7,,,,,,,,,,,,,,,,,,,,,,2010,county_KS-20199,
2_1_000004bb6ab96b2a2cf1,6.150683873361433E8,,,118875.3432006836,,,8.912565774075906E7,6164066.95308455,835710.5866536458,276660.81744384766,,300254.85540771484,,263485.1146850586,11826.62353515625,,193923.2554321289,7.731512973835433E8,1263950.362665154,5563.519592285156,,,109598.28399945427,,,,,203243.4849243164,,,,,,,,,,,,,,,,394049.7993693034,,,,,,,,,,,40281.48272705078,,,,6.405359207543391E8,,,,,,,,,,,,,,,,17371.118103027344,884636.7528899548,,,,,150136.56579589844,,,9694723.189017024,173.9690257352941,,,4.2776461490061074E7,,6262.97021484375,,,,,,,,1.6495708999607937E7,,,,192217.78125,,,,,,,5.7518922741611145E7,,4.799325792281506E8,,,,,,,,,,,,,,,,,,,,,,2010,county_KS-20181,
2_1_0000e2ace869ba158daf,8.874011193021505E7,,,3475.82373046875,,,7184481.145374493,209074.0338189817,2780.96826171875,,,,,5558.276184082031,,,2786.2326049804688,7.200092183675826E7,20529.287516515396,67532.39935302734,,,2081.9462890625,,,,,,,,,,,,,,,,,,,,,2081.1806640625,,,,,,,,,,,,,,,6.598025664857702E7,,,,,,,,,,,,,,,,31444.962470559512,1369999.7917667164,,,,,,,,980432.3892695409,220282.09066664753,,,1345286.5372221107,1388.1519775390625,4327571.434326172,6267.4017333984375,,,,,,,1744998.455103975,,,,,,,,,,,9763137.440033797,,3.6737218132012576E7,,,,,,,,,,,,,,,,,,,,,,2010,county_CO-08063,
2_1_000000c6078df8fc72ec,,,,,,,19932.47342625038,,,,,,,,,,,23553.86023667279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23162.446386479394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192648.2662521063,,,,,,,,,,,,,,,,,,,,,,2010,county_CO-08017,
