system:index,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,status,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013,0,0,
2_1_1_0000c9410cd8eeef69f2,1.3902378839820507E8,,,57909.668518066406,,,3.773176394044405E7,3405884.7376443297,394684.04526726215,68352.59912109375,,86530.80670166016,,2239688.5456262925,,,41145.59100341797,2.757666872316692E8,2260476.13866996,,,,20241.657104492188,,,,,541666.099609375,,,,,,,,,,,,,,,,170252.896484375,4189.9613037109375,,,,,,,,,,445171.60455322266,,,,2.4182598755735707E8,,,,,,,,,,,,,,7675.9742431640625,698.2169189453125,4593608.895812988,,,,,,,,,2892981.8579101562,484774.6883027918,,,8.100106810084707E7,,,,,,,,,,1307384.9772906136,,,,17449.71356201172,,,,,,,1309960.814819336,,1.6542084526538923E8,,,,,,,,,,,,,,,,,,,,,,2013,county_KS-20063,rainfed,
2_1_1_0000f7052da40ecff5b7,1.3020907593302932E8,,,26947.594605210248,,,2.5380895905907482E7,2101729.642601102,376745.7931267233,110164.42456054688,,25812.79571533203,,458226.34523853974,,,,1.759006055759479E8,256679.03719458485,13249.645812988281,,,385119.1125488281,,,,,,,,,,,,,,,,,,,,,11857.21044921875,,,,,,,,,,,1418595.385615569,,,,1.420732467445027E8,,,,,,,,,,,,,,4883.1629638671875,,17452.199096679688,20233.76953125,,,,,,,,318953.0256958008,4186.993347167969,,,6.1570475260338165E7,,,,,,,,,,52240.54992077398,,,,259699.21002197266,,,,,,,43788.383108819704,,1.3523267743776855E8,,,,,,,,,,,,,,,,,,,,,,2013,county_KS-20109,rainfed,
2_1_1_0000dcf10f0cb4ba5f7a,6.52597601958923E8,,,37600.962463378906,,,8.998438829908496E7,6356667.462571088,863966.427628102,416824.18829345703,,37559.22351074219,,1357046.1852541456,,,693.025390625,4.717384153225729E8,2139722.2275326,,,,33377.666931152344,,,,,1388.4092407226562,,,,,,,,,,,,,,,,4005303.27741029,,,,,,,,,,,1.245015066710301E7,,,,6.093430959912434E8,,,,,,,,,,,,,,1071013.3120117188,,343511.0883178711,1492689.6919555664,,,,,,,,4045365.811442536,24299.49871826172,,,2.35748835169318E8,,,,,,,,,,3841785.930480957,,,,8334.9091796875,,,,,,,3019646.474771896,,4.496585550713476E8,,,,,,,,,,,,,,,,,,,,,,2013,county_KS-20193,rainfed,
2_1_1_0000eb4a0cb035fec454,3.472045315754225E8,,,224518.43536376953,,,6.832477116986632E7,1798619.0933947994,268456.1838967716,102127.78332519531,,81418.08837890625,,2527623.642813888,,,30637.668701171875,8.339574003285756E8,1.6373094424129471E7,,,,36160.652587890625,,,,,102235.97802734375,,,,,,,,,,,,,,,,73649.86199951172,4865.748352050781,,,,,,,,,,638851.7534790039,,,,3.4550594219119513E8,,,,,,,,,,,,,,4867.0225830078125,4866.033264160156,2251715.5592651367,693.8565063476562,,,,,,,,1.2684149598939665E7,1401583.9079467773,,,2.0132577724492952E8,,,696.3143920898438,,,,,,,3401064.6961724977,,,,10448.601440429688,,,,,,,109476.99423899931,,2.4488708473557964E8,,,,,,,,,,,,,,,,,,,,,,2013,county_KS-20179,rainfed,
2_1_1_0000049edb91ced8c6a7,1.7029195064155854E7,,,2092.6173095703125,,,9612928.418609256,16042.027099609375,,,,1394.5884399414062,,11856.515319824219,,,,2.17402897180266E8,91927.4997335995,8979.590571863511,,,697.181396484375,,,,,1394.8927001953125,,,,,,,,,,,,,,,,365452.06744384766,,,,,,,,,,,699312.409828575,,,,3.612064866479541E7,,,,,,,,,,,,,,,,325689.23443603516,52039.9944637523,,,,,,,,393979.09619140625,519249.9292516372,,,1.317614080029201E7,,,,,,,,,,1382363.576524682,,,,,,,,,,,308957.4291381836,,2.7253647134014536E7,,,,,,,,,,,,,,,,,,,,,,2013,county_KS-20199,rainfed,
2_1_1_000004bb6ab96b2a2cf1,5.917372442989283E8,,,48670.967041015625,,,9.108198416391411E7,6069664.886469821,672895.729309082,322541.0498046875,,13197.357421875,,553090.2077026367,,,20861.33868408203,7.236147552695633E8,1496625.5679507984,18182.710148351332,,,4164.667236328125,,,,,5561.393127441406,,,,,,,,,,,,,,,,2088013.7864355948,693.4173583984375,,,,,,,,,,3.953818075937213E7,,,,5.388987448564961E8,,,,,,,,,,,,,,,,479171.50494384766,3302025.9643741385,,,,,,,,5447979.229431152,243614.49739200366,,,2.213846895093396E8,,173.9670343137255,,,,,,,,6512520.711791992,,,,693.5443725585938,,,,,,,1.2283394980825389E7,,4.898926121667629E8,,,,,,,,,,,,,,,,,,,,,,2013,county_KS-20181,rainfed,
2_1_1_0000e2ace869ba158daf,8.3956272691108E7,,,,,,8417382.22411128,152505.38901223574,6256.7017822265625,695.2348022460938,,,,17387.784606933594,,,,7.168526977735215E7,17054.859354894303,695.6696166992188,,,3474.5579833984375,,,,,3483.2675170898438,,,,,,,,,,,,,,,,17625.950197706035,,,,,,,,,,,900996.7927832509,,,,7.297142249844947E7,,,,,,,,,,,,,,,1387.3494262695312,4175.263671875,684042.003374167,,,,,,,,627563.3853759766,7906.041801901425,,,2335066.9890560373,696.5037231445312,972679.470343616,7661.490539550781,,,,,,,635400.817101572,,,,,,,,,,,1222569.6379559687,,4.610002614488309E7,,,,,,,,,,,,,,,,,,,,,,2013,county_CO-08063,rainfed,
2_1_1_000000c6078df8fc72ec,19201.712889667586,,,,,,21328.472571758193,,,,,,,,,,,108745.28684010232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105923.87897183286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.8661285998775,,,,,,,,,,,,,,,,,,,,,,,3314.8288995481003,,,,,,,,,,,,,,,,,,,,,,2013,county_CO-08017,rainfed,
