system:index,0,1,aridity,groups,masterid,pdsi_ann,pdsi_grow,pr_ann,pr_calendar,pr_early,pr_grow,.geo
00003a5cab3f7f683b09,3.0062136450404E8,1.551007146526925E8,0.40140758085216616,"[{group=0, sum=3.0062136450404E8}, {group=1, sum=1.551007146526925E8}]",buffer,-2.802249580768204,-2.4267805001764136,491.8295943614572,535.706589417195,108.93349895325217,378.25411027549035,
0000b97eef25f3d82ec0,5.9483057122660056E7,8.556783438409112E7,0.4000139680665505,"[{group=0, sum=5.9483057122660056E7}, {group=1, sum=8.556783438409112E7}]",sheridan,-2.8436156524511116,-2.4974047045961476,490.37109883339167,531.531906340029,107.56665452338305,378.01865624405224,
0000bbb21f16a722675e,5.1077678747111015E7,7.338784610778809E7,0.3960031912346065,"[{group=0, sum=5.1077678747111015E7}, {group=1, sum=7.338784610778809E7}]",null_geo9,-2.786656042597523,-2.404922161349768,486.4671316014988,532.9947867341938,109.41693143373017,372.81639932267086,
