system:index,0,aridity,groups,masterid,pdsi_ann,pdsi_grow,pr_ann,pr_calendar,pr_early,pr_grow,.geo
00003a5cab3f7f683b09,4.7700064301456124E8,0.4275369987354244,"[{group=0, sum=4.7700064301456124E8}]",buffer,-0.14334915144816793,-1.2995836418162483,435.56056507191744,521.4003138881916,51.387891511583575,382.38592651928775,
0000b97eef25f3d82ec0,1.507259534274075E8,0.4273201815816759,"[{group=0, sum=1.507259534274075E8}]",sheridan,0.03446184277175933,-1.1437232170633223,437.43597659246274,528.0532474746718,54.544554966098225,380.76768493821663,
0000bbb21f16a722675e,1.3013037233256012E8,0.42785344773755374,"[{group=0, sum=1.3013037233256012E8}]",null_geo9,-0.36838094388425535,-1.494207775570922,434.00333467097596,513.9766305926642,47.60980068827261,384.4756372128538,
