system:index,0,1,aridity,groups,masterid,pdsi_ann,pdsi_grow,pr_ann,pr_calendar,pr_early,pr_grow,.geo
00003a5cab3f7f683b09,1.4371130460688837E9,1.913691582758554E8,0.4679625064435417,"[{group=0, sum=1.4371130460688837E9}, {group=1, sum=1.913691582758554E8}]",buffer,-0.9597593197551497,-0.7766073302493176,553.0816181564977,592.9900911317916,109.72775034242173,443.3538691153873,
0000b97eef25f3d82ec0,1.57753085783148E8,8.902827003870085E7,0.4709685987627291,"[{group=0, sum=1.57753085783148E8}, {group=1, sum=8.902827003870085E7}]",sheridan,-0.9372478569317967,-0.7519847552669797,561.3868843922453,602.5768317298532,115.3175288010057,446.06935464169277,
0000bbb21f16a722675e,1.6212987349018455E8,8.258566335674976E7,0.4569630214487648,"[{group=0, sum=1.6212987349018455E8}, {group=1, sum=8.258566335674976E7}]",null_geo9,-1.1088593932851094,-0.9865180964252289,542.5149631880878,579.9590006531581,108.19510034808498,434.3198602124658,
