system:index,0,aridity,groups,masterid,pdsi_ann,pdsi_grow,pr_ann,pr_calendar,pr_early,pr_grow,.geo
00003a5cab3f7f683b09,1.6975605692685797E9,0.3856049275189515,"[{group=0, sum=1.6975605692685797E9}]",buffer,0.974457303487723,0.43375199752316473,474.85969972081165,537.1055623414093,116.09474208187318,358.7079908789706,
0000b97eef25f3d82ec0,2.5526503718491355E8,0.3772472024163869,"[{group=0, sum=2.5526503718491355E8}]",sheridan,0.9883796394640493,0.44249755172184174,482.0761484583824,546.0226058439323,130.64213461491426,351.32000099546883,
0000bbb21f16a722675e,2.5553171489957365E8,0.39402466364174143,"[{group=0, sum=2.5553171489957365E8}]",null_geo9,0.8341990864670172,0.3303527977667894,475.8292834574367,532.9752249639395,109.28935027121403,366.3670023410539,
