system:index,0,1,aridity,groups,masterid,pdsi_ann,pdsi_grow,pr_ann,pr_calendar,pr_early,pr_grow,.geo
00003a5cab3f7f683b09,1.3890906414541643E9,2.3913234658295712E8,0.407786586119567,"[{group=0, sum=1.3890906414541643E9}, {group=1, sum=2.3913234658295712E8}]",buffer,-1.2390152359662425,-0.773444261058894,493.837236347314,575.8514099121089,99.76954499468447,392.66711053996426,
0000b97eef25f3d82ec0,1.5627759671664E8,9.050375910520904E7,0.4356845731223088,"[{group=0, sum=1.5627759671664E8}, {group=1, sum=9.050375910520904E7}]",sheridan,-1.1074758519657046,-0.395082859491059,530.2272843365467,619.3050408819057,105.96966604861218,422.23632743664587,
0000bbb21f16a722675e,1.5704773506025288E8,8.766780178668141E7,0.4304090667127827,"[{group=0, sum=1.5704773506025288E8}, {group=1, sum=8.766780178668141E7}]",null_geo9,-1.1476901843136076,-0.6596138785984075,511.29934768045007,583.4418025504173,97.18299372496729,412.491140203053,
