system:index,0,1,aridity,groups,masterid,pdsi_ann,pdsi_grow,pr_ann,pr_calendar,pr_early,pr_grow,.geo
00003a5cab3f7f683b09,2.951014220692886E8,1.6062065708744377E8,0.3970400680124808,"[{group=0, sum=2.951014220692886E8}, {group=1, sum=1.6062065708744377E8}]",buffer,0.429447185360048,0.5068624671869132,554.4095336340099,587.1491481425819,147.09043067325618,404.4770490378011,
0000b97eef25f3d82ec0,5.8765840452595055E7,8.628505105415614E7,0.39985045801964375,"[{group=0, sum=5.8765840452595055E7}, {group=1, sum=8.628505105415614E7}]",sheridan,0.5133031134417723,0.9447809719454948,573.1319307109317,607.1641172886062,161.5805563638481,408.6905070465523,
0000bbb21f16a722675e,5.245867219769478E7,7.20068526572043E7,0.39625700719941676,"[{group=0, sum=5.245867219769478E7}, {group=1, sum=7.20068526572043E7}]",null_geo9,0.35154435083059615,0.1514599443504613,544.5254279204773,575.7342846099374,137.6299979072047,403.8090367681821,
