system:index,0,1,aridity,groups,masterid,pdsi_ann,pdsi_grow,pr_ann,pr_calendar,pr_early,pr_grow,.geo
00003a5cab3f7f683b09,1.464518329802116E9,1.643071218408852E8,0.4014075808521661,"[{group=0, sum=1.464518329802116E9}, {group=1, sum=1.643071218408852E8}]",buffer,-2.802249580768203,-2.426780500176413,491.8295943614571,535.7065894171949,108.93349895325214,378.2541102754903,
0000b97eef25f3d82ec0,1.5936902045848113E8,8.773179598733029E7,0.4000139680665505,"[{group=0, sum=1.5936902045848113E8}, {group=1, sum=8.773179598733029E7}]",sheridan,-2.8436156524511116,-2.4974047045961476,490.37109883339167,531.531906340029,107.56665452338305,378.01865624405224,
0000bbb21f16a722675e,1.7038055212748018E8,7.43107127878746E7,0.3960031912346065,"[{group=0, sum=1.7038055212748018E8}, {group=1, sum=7.43107127878746E7}]",null_geo9,-2.786656042597523,-2.404922161349768,486.4671316014988,532.9947867341938,109.41693143373017,372.81639932267086,
