system:index,0,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,251,252,253,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,status,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015,0,0,
2_1_1_0000c9410cd8eeef69f2,,1.420985932573924E8,,,178627.5884399414,,,3.786722666653024E7,3514124.062187165,525500.5500610352,98364.88623046875,,102578.1337890625,,1680675.2617314358,,,15352.511779785156,2.725494588890362E8,3813693.9051987594,9071.066162109375,,,299228.09274471505,,,,,2091.638671875,,,,,,,,,,,,,,,,,,,,,,,,,,,916274.1684570312,,,,2.1245174442334747E8,,,,,,,697.8134765625,,,,,,,,,,1395.3333740234375,,1152891.9840166876,1395.8314208984375,,,,,,,,2805288.7144114776,2108657.707577694,,,9.080968336715949E7,,,,,,,,,,915334.6228027344,,,,2337376.8547973633,,,,,,,1547497.5048828125,,1.8314336894239336E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20063,rainfed,
2_1_1_0000f7052da40ecff5b7,,9.725292752848019E7,,,26501.452514648438,,,2.555451301361179E7,2374701.840952195,442434.21874018654,69027.10662841797,,57192.633544921875,,291014.57950176165,,,4187.25048828125,1.7447463804530275E8,499879.4217316272,2789.7698974609375,,,258115.41455078125,,,,,1395.679443359375,,,,,,,,,,,,,,,,,,,,,,,,,,,891901.8239135742,,,,1.8935391527401105E8,,,,,,,,,,,,,,,,,,,120735.97082519531,,,,,,,,,214247.9814453125,2092.72998046875,,,4.4230672039158486E7,,,,,,,,,,2789.8373413085938,,,,697.4700317382812,,,,,,,80592.90361854703,,1.3285538342371947E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20109,rainfed,
2_1_1_0000dcf10f0cb4ba5f7a,,5.3659729576285946E8,,,57687.140686035156,,,9.005646286396292E7,6231709.554990283,1187763.4892216702,254266.5313720703,,134878.98175048828,,1229112.784188304,,,9728.126281738281,4.5077118353158367E8,3127953.6336983475,4163.33642578125,,,257119.61108398438,,,,,8332.746337890625,,,,,,,,,,,,,,,,2774.73046875,,,,695.0686645507812,,,,,,,1477542.7836914062,,,,7.521233251400723E8,,,,,,,,,,,,,,,,,,,1176468.3952026367,50673.63427734375,,,,,,,,4352700.501342773,213790.69044931448,,,2.054133762597915E8,,,,,,,,,,9390279.94165039,,,,365947.41064453125,,,,,,,6153989.224365952,,4.605277203638769E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20193,rainfed,
2_1_1_0000eb4a0cb035fec454,,2.783926641933761E8,,,348920.29022216797,,,6.875238995697331E7,1774657.963116096,422681.5405204025,47932.91882324219,,77188.02410888672,,2645543.481734212,,693.0916137695312,34956.25584501379,8.202084312787192E8,2.1825786173715632E7,22939.791137695312,,,1345961.351632391,,,,,134444.42504882812,,,,,,,,,,,,,,,,,,,,,,,,,,,732032.9334716797,,,,3.93457513609964E8,,,,,,,697.1367797851562,,,,,,,,,,,6932.4512939453125,2788146.7422892256,1388.6434326171875,,,,,,,,1.0947039936941348E7,2740629.3384203147,,,1.74930872959825E8,,,,,,,,,,3630540.5325317383,,,,238099.04486083984,,,,,,,557841.4989013672,,2.741956822228499E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20179,rainfed,
2_1_1_0000049edb91ced8c6a7,,1.1004529210697668E7,,,21834.248859001607,,,9441533.153435439,32604.53590662339,2093.0682983398438,,,5578.994384765625,,86953.50528349035,,,21620.082481474034,2.1383415791610014E8,113445.91971196193,6972.9185791015625,,,1394.934814453125,,,,,62766.252502441406,,,,,,,,,,,,,,,,,,,,,,,,,,,697.441162109375,,,,4.064811655460638E7,,,,,,,,,,,,,,,,,,,697.3939819335938,27201.197387695312,,,,,,,,798467.3795166016,,,,1.1870633243435489E7,,,,,,,,,,,,,,,,,,,,,436632.2389526367,,3.635895572188458E7,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20199,rainfed,
2_1_1_000004bb6ab96b2a2cf1,,5.2506230107102954E8,,,239875.11157226562,,,8.967696213246065E7,6524299.793849093,1429641.7337320964,150843.66290283203,,86920.13671875,,1385615.2561133292,,,247240.83158102597,6.976862553409296E8,1514267.6733793372,81317.66339111328,,,152158.6294555664,,,,,31969.117797851562,,,,,,,,,,,,,,,,24296.24609375,,,,,,,,,,,9021.499267578125,,,,6.745161276444118E8,,,,,,,,,,,,,,,,,,2082.1126098632812,3558430.3290405273,2825987.9616088867,,,,,,,,6757209.092468262,5554.783264160156,,,1.7203773494160926E8,,,,,,,,,,3166488.4701538086,,,,696.61669921875,,,,,,,2.737065242850605E7,,5.2118799822258574E8,,,,,,,,,,,,,,,,,,,,,2015,county_KS-20181,rainfed,
2_1_1_0000e2ace869ba158daf,,7.968202754109365E7,,,,,,7440704.728673358,260324.7422214882,1390.4775390625,,,,,1519.5260684742648,,,11820.332641601562,6.295671224212745E7,29002.493430702358,56974.629996505435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24291.987182617188,,,,7.796802644003117E7,,,,,,,,,,,,,,,,,,693.5840454101562,63179.51580810547,77188.51110839844,,,,,,,,183915.16674804688,12511.502807617188,,,2587815.355930463,,1482264.8944702148,502727.40521240234,,,,,,,2508240.759183996,,,,2080.6463012695312,,,,,,,2410078.5300733377,,5.248620748323545E7,,,,,,,,,,,,,,,,,,,,,2015,county_CO-08063,rainfed,
2_1_1_000000c6078df8fc72ec,,4798.45840585746,,,,,,20630.47037449257,,,,,,,,,,,22593.075183823526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207785.07071868295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489.9716186523438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,county_CO-08017,rainfed,
