system:index,1,10,11,111,112,12,121,122,123,124,13,131,14,141,142,143,152,176,190,195,2,204,205,206,207,208,209,21,210,211,212,213,214,216,217,218,219,22,220,221,222,223,224,225,226,227,229,23,230,231,232,233,234,235,236,237,238,239,24,240,241,242,243,244,245,246,247,248,249,25,250,254,26,27,28,29,3,30,31,32,33,34,35,36,37,38,39,4,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,55,56,57,58,59,6,60,61,62,63,64,65,66,67,68,69,70,71,72,74,75,76,77,81,82,83,87,88,92,Year,masterid,status,.geo
1_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,0,0,
2_1_1_0000c9410cd8eeef69f2,1.1561104166130897E8,,,85098.02368164062,,,4.3555072181799546E7,3508914.835236673,376428.7667537913,143700.87887369792,,,,303374.0516764323,4869.3642578125,,12158.509765625,2.7817245702004045E8,1802852.05744964,14582.108642578125,34033.849609375,,,,,,,77865.59228515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0215381612136564E8,,,,,,,,,,,31603.105224609375,,,14580.423828125,,537299.2299804688,24295.0341796875,,,,,,,,1875649.580017808,,,,1.0792967071193321E8,,,,,,,,,,1221109.462890625,,,,2154973.619140625,,,,,,,982220.6108398438,,2.130901461272729E8,,,,,,,,,,,,,,,,,,,,,,2006,county_KS-20063,rainfed,
2_1_1_0000f7052da40ecff5b7,7.005919041555893E7,,,9723.190673828125,,,2.9300998116874408E7,2039418.9026395914,481074.6625651042,133325.42288411458,,46177.342529296875,,67147.53780732997,,,4860.744140625,1.5990818242301625E8,438765.8655675551,26734.97412109375,,,,,,,,4862.2109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6378989226037833E8,,,,,,,,,,,160479.68017578125,,,,,21882.230712890625,9722.119140625,,,,,,,,484001.8586425781,,,,4.743096090879289E7,,,,,,,,,,944171.9739535463,,,,124046.13208007812,,,,,,,1584950.7639648437,,2.0133300720423353E8,,,,,,,,,,,,,,,,,,,,,,2006,county_KS-20109,rainfed,
2_1_1_0000dcf10f0cb4ba5f7a,4.205103119415929E8,,,101646.81420898438,,,1.104313487698884E8,5212178.704618566,1050577.1398925781,411515.58447265625,,38725.552001953125,,368286.2301441866,,,39057.6975011489,4.3662991838446796E8,2292770.270638978,85679.18333046109,19350.879150390625,,,,,,,1041211.52734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.815875591951486E8,,,,,,,,,,,461393.97610581346,,,14555.888671875,,1415639.7834472656,111339.86279296875,,,,,,,,6654476.438869103,,,,1.4541563655811316E8,,,,,,,,,,4063044.134200751,,,,1510059.4008789062,,,,,,,8249968.204345703,,7.454033417428223E8,,12096.452880859375,,,,,,,,,,,,,,,,,,,,2006,county_KS-20193,rainfed,
2_1_1_0000eb4a0cb035fec454,3.5463704878300595E8,,,588681.7843347886,,,8.057109050965457E7,2100172.94539771,501184.51092601096,341556.9753417969,,72674.662109375,,1911017.0912942323,2421.8525390625,4837.736572265625,9691.996337890625,8.837581058325408E8,8888044.463673789,85921.46585573682,48464.7138671875,,,,,,,707728.4367675781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.247336856968817E8,,,,,,,,,,,326756.43701171875,,,4840.890625,12094.117431640625,571582.8820800781,7257.058349609375,,,,,,,,1.431996219826325E7,,,,1.1505875505794652E8,,,,,,,,,,3194467.1784869027,,,,540852.2485351562,,,,,,,2088047.657660271,,3.72621922629046E8,,,,,,,,,,,,,,,,,,,,,,2006,county_KS-20179,rainfed,
2_1_1_0000049edb91ced8c6a7,6807410.85155867,,,,,,1.1012198889068246E7,17918.190391390934,,,,4863.09765625,,905.5470616957721,,,85030.4248046875,1.806301927996867E8,67058.09846143535,53455.437255859375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3977417343092263E7,,,,,,,,,,,34037.658447265625,,,,,17020.58544921875,136039.81884765625,,,,,,,,102048.1845703125,,,,9058013.304559205,,,,,,,,,,9721.74365234375,,,,,,,,,,,333428.80625,,9.232745044247466E7,,,,,,,,,,,,,,,,,,,,,,2006,county_KS-20199,rainfed,
2_1_1_000004bb6ab96b2a2cf1,2.6491097498295707E8,,,179215.22900390625,,,1.197382199378054E8,5747615.11328125,864686.0107421875,278538.685546875,,14531.44287109375,,208106.24169921875,4849.938232421875,2414.734375,164359.7556238511,7.720523829121226E8,1625847.1650390625,362238.4647834329,26630.473876953125,,,,,,,186461.5927734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.791407763034747E8,,,,,,,,,,,99328.22314453125,,,2427.298095703125,,225056.11254882812,5583287.897949219,,,,,,,,7604808.331787109,,,,1.3319802586637849E8,,,,,,,,,,181568.34228515625,,,,41105.1337890625,,,,,,,2.0425020748596434E7,,8.22420018605888E8,,4840.03173828125,,,,,,,,,,,,,,,,,,,,2006,county_KS-20181,rainfed,
2_1_1_0000e2ace869ba158daf,,,,,,,99795.76168715533,,,,,,,,,,,190991.32658452052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81736.29428519454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6056.760667509191,,,,,,,,,,,,,,,,,,,,,1509.315202780331,,64347.258220358446,,,,,,,,,,,,,,,,,,,,,,2006,county_CO-08063,rainfed,
2_1_1_000000c6078df8fc72ec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006,county_CO-08017,rainfed,
